-390.6250375	3.95E-21
-387.5732797	8.46E-21
-384.5215219	1.80E-20
-381.4697641	3.80E-20
-378.4180062	7.97E-20
-375.3662484	1.66E-19
-372.3144906	3.45E-19
-369.2627328	7.10E-19
-366.210975	1.45E-18
-363.1592172	2.95E-18
-360.1074594	5.97E-18
-357.0557016	1.20E-17
-354.0039437	2.39E-17
-350.9521859	4.75E-17
-347.9004281	9.35E-17
-344.8486703	1.83E-16
-341.7969125	3.56E-16
-338.7451547	6.89E-16
-335.6933969	1.32E-15
-332.6416391	2.53E-15
-329.5898812	4.80E-15
-326.5381234	9.04E-15
-323.4863656	1.69E-14
-320.4346078	3.15E-14
-317.38285	5.84E-14
-314.3310922	1.07E-13
-311.2793344	1.96E-13
-308.2275766	3.56E-13
-305.1758187	6.42E-13
-302.1240609	1.15E-12
-299.0723031	2.05E-12
-296.0205453	3.63E-12
-292.9687875	6.39E-12
-289.9170297	1.12E-11
-286.8652719	1.94E-11
-283.8135141	3.35E-11
-280.7617562	5.75E-11
-277.7099984	9.80E-11
-274.6582406	1.66E-10
-271.6064828	2.80E-10
-268.554725	4.68E-10
-265.5029672	7.78E-10
-262.4512094	1.29E-09
-259.3994516	2.11E-09
-256.3476937	3.44E-09
-253.2959359	5.58E-09
-250.2441781	9.00E-09
-247.1924203	1.44E-08
-244.1406625	2.29E-08
-241.0889047	3.63E-08
-238.0371469	5.70E-08
-234.9853891	8.90E-08
-231.9336312	1.38E-07
-228.8818734	2.13E-07
-225.8301156	3.27E-07
-222.7783578	4.98E-07
-219.7266	7.54E-07
-216.6748422	1.13E-06
-213.6230844	1.70E-06
-210.5713266	2.52E-06
-207.5195687	3.72E-06
-204.4678109	5.46E-06
-201.4160531	7.97E-06
-198.3642953	1.15E-05
-195.3125375	1.66E-05
-192.2607797	2.38E-05
-189.2090219	3.39E-05
-186.1572641	4.79E-05
-183.1055062	6.73E-05
-180.0537484	9.41E-05
-177.0019906	1.31E-04
-173.9502328	1.80E-04
-170.898475	2.47E-04
-167.8467172	3.37E-04
-164.7949594	4.56E-04
-161.7432016	6.14E-04
-158.6914437	8.21E-04
-155.6396859	1.09E-03
-152.5879281	1.44E-03
-149.5361703	1.90E-03
-146.4844125	2.48E-03
-143.4326547	3.21E-03
-140.3808969	4.15E-03
-137.3291391	5.32E-03
-134.2773812	6.78E-03
-131.2256234	8.58E-03
-128.1738656	1.08E-02
-125.1221078	1.35E-02
-122.07035	1.68E-02
-119.0185922	2.08E-02
-115.9668344	2.56E-02
-112.9150766	3.13E-02
-109.8633187	3.80E-02
-106.8115609	4.59E-02
-103.7598031	5.51E-02
-100.7080453	6.57E-02
-97.6562875	7.80E-02
-94.60452969	9.19E-02
-91.55277187	1.08E-01
-88.50101406	1.26E-01
-85.44925625	1.46E-01
-82.39749844	1.68E-01
-79.34574062	1.92E-01
-76.29398281	2.19E-01
-73.242225	2.48E-01
-70.19046719	2.80E-01
-67.13870937	3.13E-01
-64.08695156	3.49E-01
-61.03519375	3.86E-01
-57.98343594	4.26E-01
-54.93167812	4.66E-01
-51.87992031	5.08E-01
-48.8281625	5.50E-01
-45.77640469	5.93E-01
-42.72464687	6.36E-01
-39.67288906	6.78E-01
-36.62113125	7.20E-01
-33.56937344	7.60E-01
-30.51761562	7.98E-01
-27.46585781	8.34E-01
-24.4141	8.67E-01
-21.36234219	8.97E-01
-18.31058437	9.24E-01
-15.25882656	9.47E-01
-12.20706875	9.66E-01
-9.155310937	9.80E-01
-6.103553125	9.91E-01
-3.051795312	9.98E-01
-3.75E-05	1.00E+00
3.051720313	9.98E-01
6.103478125	9.92E-01
9.155235938	9.83E-01
12.20699375	9.69E-01
15.25875156	9.53E-01
18.31050938	9.33E-01
21.36226719	9.11E-01
24.414025	8.87E-01
27.46578281	8.60E-01
30.51754063	8.32E-01
33.56929844	8.03E-01
36.62105625	7.72E-01
39.67281406	7.41E-01
42.72457188	7.10E-01
45.77632969	6.79E-01
48.8280875	6.47E-01
51.87984531	6.16E-01
54.93160313	5.86E-01
57.98336094	5.57E-01
61.03511875	5.28E-01
64.08687656	5.00E-01
67.13863438	4.74E-01
70.19039219	4.48E-01
73.24215	4.24E-01
76.29390781	4.00E-01
79.34566563	3.78E-01
82.39742344	3.57E-01
85.44918125	3.37E-01
88.50093906	3.19E-01
91.55269688	3.01E-01
94.60445469	2.84E-01
97.6562125	2.69E-01
100.7079703	2.54E-01
103.7597281	2.40E-01
106.8114859	2.27E-01
109.8632438	2.15E-01
112.9150016	2.04E-01
115.9667594	1.93E-01
119.0185172	1.83E-01
122.070275	1.73E-01
125.1220328	1.65E-01
128.1737906	1.56E-01
131.2255484	1.48E-01
134.2773063	1.41E-01
137.3290641	1.34E-01
140.3808219	1.28E-01
143.4325797	1.22E-01
146.4843375	1.16E-01
149.5360953	1.10E-01
152.5878531	1.05E-01
155.6396109	1.00E-01
158.6913688	9.58E-02
161.7431266	9.15E-02
164.7948844	8.74E-02
167.8466422	8.36E-02
170.8984	7.99E-02
173.9501578	7.65E-02
177.0019156	7.32E-02
180.0536734	7.01E-02
183.1054313	6.72E-02
186.1571891	6.44E-02
189.2089469	6.17E-02
192.2607047	5.92E-02
195.3124625	5.68E-02
198.3642203	5.45E-02
201.4159781	5.24E-02
204.4677359	5.03E-02
207.5194938	4.83E-02
210.5712516	4.65E-02
213.6230094	4.47E-02
216.6747672	4.29E-02
219.726525	4.13E-02
222.7782828	3.98E-02
225.8300406	3.83E-02
228.8817984	3.68E-02
231.9335563	3.55E-02
234.9853141	3.42E-02
238.0370719	3.29E-02
241.0888297	3.17E-02
244.1405875	3.05E-02
247.1923453	2.94E-02
250.2441031	2.84E-02
253.2958609	2.74E-02
256.3476188	2.64E-02
259.3993766	2.55E-02
262.4511344	2.46E-02
265.5028922	2.37E-02
268.55465	2.29E-02
271.6064078	2.21E-02
274.6581656	2.13E-02
277.7099234	2.06E-02
280.7616813	1.99E-02
283.8134391	1.92E-02
286.8651969	1.85E-02
289.9169547	1.79E-02
292.9687125	1.73E-02
296.0204703	1.67E-02
299.0722281	1.61E-02
302.1239859	1.56E-02
305.1757438	1.50E-02
308.2275016	1.45E-02
311.2792594	1.40E-02
314.3310172	1.36E-02
317.382775	1.31E-02
320.4345328	1.27E-02
323.4862906	1.23E-02
326.5380484	1.18E-02
329.5898063	1.15E-02
332.6415641	1.11E-02
335.6933219	1.07E-02
338.7450797	1.03E-02
341.7968375	1.00E-02
344.8485953	9.67E-03
347.9003531	9.35E-03
350.9521109	9.05E-03
354.0038688	8.75E-03
357.0556266	8.46E-03
360.1073844	8.18E-03
363.1591422	7.91E-03
366.2109	7.65E-03
369.2626578	7.40E-03
372.3144156	7.16E-03
375.3661734	6.92E-03
378.4179313	6.70E-03
381.4696891	6.48E-03
384.5214469	6.27E-03
387.5732047	6.06E-03
390.6249625	5.86E-03
393.6767203	5.67E-03
396.7284781	5.49E-03
399.7802359	5.31E-03
402.8319938	5.14E-03
405.8837516	4.97E-03
408.9355094	4.81E-03
411.9872672	4.65E-03
415.039025	4.50E-03
418.0907828	4.35E-03
421.1425406	4.21E-03
424.1942984	4.08E-03
427.2460563	3.94E-03
430.2978141	3.81E-03
433.3495719	3.69E-03
436.4013297	3.57E-03
439.4530875	3.46E-03
442.5048453	3.34E-03
445.5566031	3.24E-03
448.6083609	3.13E-03
